case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_character_squad_01,factual_qa,SQuAD V2,character,4.849684922536568e-07,0.0,0.0,0.0,4.849684922536568e-07,4.849684922536568e-07
fourtask_word_squad_01,factual_qa,SQuAD V2,word,0.2521203993038875,0.0,0.16808026620259173,0.08404013310129586,0.16808026620259167,0.08404013310129581
fourtask_sentence_squad_01,factual_qa,SQuAD V2,sentence,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_semantic_squad_01,factual_qa,SQuAD V2,semantic,0.2521203993038875,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.2521203993038875,0.25212039930388747
fourtask_character_squad_02,factual_qa,SQuAD V2,character,3.6415697901581723e-07,0.0,0.0,0.0,3.6415697901581723e-07,3.6415697901581723e-07
fourtask_word_squad_02,factual_qa,SQuAD V2,word,3.6415697901581723e-07,0.0,0.0,0.0,3.6415697901581723e-07,3.6415697901581723e-07
fourtask_sentence_squad_02,factual_qa,SQuAD V2,sentence,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_semantic_squad_02,factual_qa,SQuAD V2,semantic,0.33733065621068214,0.0,0.22488710414045476,0.11244355207022738,0.11244355207022738,0.0
fourtask_character_squad_03,factual_qa,SQuAD V2,character,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_word_squad_03,factual_qa,SQuAD V2,word,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_sentence_squad_03,factual_qa,SQuAD V2,sentence,3.7363634963760717e-07,0.0,0.0,0.0,3.7363634963760717e-07,3.7363634963760717e-07
fourtask_semantic_squad_03,factual_qa,SQuAD V2,semantic,3.7363634963760717e-07,0.0,0.0,0.0,3.7363634963760717e-07,3.7363634963760717e-07
fourtask_character_squad_04,factual_qa,SQuAD V2,character,0.0015666150468879314,1.1102230246251565e-16,2.220446049250313e-16,1.6653345369377348e-16,0.0015666150468879314,0.0015666150468877649
fourtask_word_squad_04,factual_qa,SQuAD V2,word,0.0015666150468879314,1.1102230246251565e-16,0.056615747469495714,0.028307873734747913,0.029974578824338627,0.0016667050895907143
fourtask_sentence_squad_04,factual_qa,SQuAD V2,sentence,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_semantic_squad_04,factual_qa,SQuAD V2,semantic,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_character_squad_05,factual_qa,SQuAD V2,character,2.278288269930151e-05,0.0,0.0,0.0,2.278288269930151e-05,2.278288269930151e-05
fourtask_word_squad_05,factual_qa,SQuAD V2,word,0.10780482373926337,0.0,0.07186988249284225,0.035934941246421125,0.035934941246421125,0.0
fourtask_sentence_squad_05,factual_qa,SQuAD V2,sentence,2.278288269930151e-05,0.0,0.0,0.0,2.278288269930151e-05,2.278288269930151e-05
fourtask_semantic_squad_05,factual_qa,SQuAD V2,semantic,0.10780482373926337,0.0,0.0,0.0,0.10780482373926337,0.10780482373926337
fourtask_character_squad_06,factual_qa,SQuAD V2,character,0.0,0.040470442636177606,0.0,0.020235221318088803,0.04047044263617757,0.02023522131808877
fourtask_word_squad_06,factual_qa,SQuAD V2,word,0.06070581062639313,0.0,0.0,0.0,0.06070581062639313,0.06070581062639313
fourtask_sentence_squad_06,factual_qa,SQuAD V2,sentence,1.1102230246251565e-16,0.040470442636177606,1.1102230246251565e-16,0.02023522131808886,0.02023522131808886,0.0
fourtask_semantic_squad_06,factual_qa,SQuAD V2,semantic,0.06070566395426635,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.06070566395426635,0.0607056639542663
fourtask_character_squad_07,factual_qa,SQuAD V2,character,0.0351528367201952,0.0,0.0,0.0,0.0351528367201952,0.0351528367201952
fourtask_word_squad_07,factual_qa,SQuAD V2,word,0.0351528367201952,0.0,0.0,0.0,0.0351528367201952,0.0351528367201952
fourtask_sentence_squad_07,factual_qa,SQuAD V2,sentence,0.0351528367201952,0.0,0.023435224480130135,0.011717612240065067,0.011717612240065067,0.0
