scope,n,x,y,pearson,spearman
all_levels,200,strength_edits,mean_cross_similarity,-0.21587099860654804,-0.4901443767148435
all_levels,200,strength_edits,noise_corrected_drift,0.13081287187595292,0.3738731666827101
all_levels,200,strength_edits,abs_repeated_pass_rate_change,0.18059960667996594,0.29974003678924294
all_levels,200,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6020323087680501,-0.5415082861196461
all_levels,200,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6011865782546392,-0.5615159407056389
all_levels,200,noise_corrected_drift,abs_repeated_pass_rate_change,0.5171712590713239,0.44704184091387084
all_levels,200,mean_cross_similarity,harmful_correctness_drop,-0.12128631768457643,-0.29802291567782513
all_levels,200,noise_corrected_drift,harmful_correctness_drop,-0.07910487974979587,0.19623516526598722
nonzero_levels,160,strength_edits,mean_cross_similarity,-0.038231523360271524,-0.061624127645697774
nonzero_levels,160,strength_edits,noise_corrected_drift,0.04915416426429913,0.14380890953440453
nonzero_levels,160,strength_edits,abs_repeated_pass_rate_change,0.0617494373761233,0.07633095064678075
nonzero_levels,160,mean_cross_similarity,abs_repeated_pass_rate_change,-0.5685158381556867,-0.44729252409739173
nonzero_levels,160,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5681471531195571,-0.4764417740605032
nonzero_levels,160,noise_corrected_drift,abs_repeated_pass_rate_change,0.49785440817639826,0.37495755916418716
nonzero_levels,160,mean_cross_similarity,harmful_correctness_drop,-0.0329087931688415,-0.1650351798829252
nonzero_levels,160,noise_corrected_drift,harmful_correctness_drop,-0.12970900224672793,0.09471995245807495
task:code_generation,50,strength_edits,mean_cross_similarity,-0.29064284618417197,-0.4883601704040995
task:code_generation,50,strength_edits,noise_corrected_drift,0.21271586918068877,0.45335566202064204
task:code_generation,50,strength_edits,abs_repeated_pass_rate_change,0.30234590038275844,0.355229527609373
task:code_generation,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8916655032632642,-0.8021276758255435
task:code_generation,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8991207887044826,-0.8047137916230406
task:code_generation,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.8877897349727635,0.7874266860827605
task:code_generation,50,mean_cross_similarity,harmful_correctness_drop,-0.4404707060532391,-0.3579707444687733
task:code_generation,50,noise_corrected_drift,harmful_correctness_drop,0.03924618102072883,0.13986364849884278
task_nonzero:code_generation,40,strength_edits,mean_cross_similarity,-0.11712020544595683,-0.1095848548044868
task_nonzero:code_generation,40,strength_edits,noise_corrected_drift,0.10707218488088618,0.25630580064319
task_nonzero:code_generation,40,strength_edits,abs_repeated_pass_rate_change,0.18017704658458034,0.19754661140381538
task_nonzero:code_generation,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.8817516048213976,-0.8350343510575438
task_nonzero:code_generation,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.8895119584756718,-0.8396782533506189
task_nonzero:code_generation,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.8812889060387451,0.8022222656900123
task_nonzero:code_generation,40,mean_cross_similarity,harmful_correctness_drop,-0.42744092227568176,-0.3745993278873958
task_nonzero:code_generation,40,noise_corrected_drift,harmful_correctness_drop,0.009951722015184825,0.10009209303440884
task:factual_qa,50,strength_edits,mean_cross_similarity,-0.19690931510730245,-0.5082283844832473
task:factual_qa,50,strength_edits,noise_corrected_drift,0.21898492942523567,0.35492178212497644
task:factual_qa,50,strength_edits,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,harmful_correctness_drop,,
task:factual_qa,50,noise_corrected_drift,harmful_correctness_drop,,
task_nonzero:factual_qa,40,strength_edits,mean_cross_similarity,-0.06707150859360375,-0.1674962756923026
task_nonzero:factual_qa,40,strength_edits,noise_corrected_drift,0.12693950408799193,0.13830522265669473
task_nonzero:factual_qa,40,strength_edits,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,harmful_correctness_drop,,
task_nonzero:factual_qa,40,noise_corrected_drift,harmful_correctness_drop,,
task:long_factual_qa,50,strength_edits,mean_cross_similarity,-0.1321938852981555,-0.4821097552110929
task:long_factual_qa,50,strength_edits,noise_corrected_drift,-0.0003205134945696692,0.341085596991785
task:long_factual_qa,50,strength_edits,abs_repeated_pass_rate_change,0.13592066622134677,0.3138735701607036
