scope,n,x,y,pearson,spearman
all_levels,200,strength_edits,mean_cross_similarity,-0.26960213420025275,-0.4923140985699456
all_levels,200,strength_edits,noise_corrected_drift,0.21048662398795104,0.42595738520316084
all_levels,200,strength_edits,abs_repeated_pass_rate_change,0.21808123804031254,0.3251992866992336
all_levels,200,mean_cross_similarity,abs_repeated_pass_rate_change,-0.519068481871171,-0.4675306329686155
all_levels,200,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5056215608934199,-0.4522156757254062
all_levels,200,noise_corrected_drift,abs_repeated_pass_rate_change,0.49971045958106214,0.3486458615767857
all_levels,200,mean_cross_similarity,harmful_correctness_drop,-0.038303820898707326,-0.16322089298644998
all_levels,200,noise_corrected_drift,harmful_correctness_drop,0.010397559567455672,0.12542966761347876
nonzero_levels,160,strength_edits,mean_cross_similarity,-0.05726725145342743,-0.04841802525842514
nonzero_levels,160,strength_edits,noise_corrected_drift,0.1136190752133479,0.22660904658705866
nonzero_levels,160,strength_edits,abs_repeated_pass_rate_change,0.09918875070134157,0.10615907966036765
nonzero_levels,160,mean_cross_similarity,abs_repeated_pass_rate_change,-0.4681134345837922,-0.330903185470914
nonzero_levels,160,mean_paired_similarity,abs_repeated_pass_rate_change,-0.45381501202041913,-0.30745596303765066
nonzero_levels,160,noise_corrected_drift,abs_repeated_pass_rate_change,0.4700335619701823,0.2473104469866881
nonzero_levels,160,mean_cross_similarity,harmful_correctness_drop,0.05772553515271648,-0.023577550280239137
nonzero_levels,160,noise_corrected_drift,harmful_correctness_drop,-0.03748065883207663,0.03723962282111136
task:code_generation,50,strength_edits,mean_cross_similarity,-0.36920833936022285,-0.5515145697677605
task:code_generation,50,strength_edits,noise_corrected_drift,0.28757746212687596,0.4936093308321536
task:code_generation,50,strength_edits,abs_repeated_pass_rate_change,0.3873539769361815,0.45726268173054413
task:code_generation,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.7087021371263668,-0.6937264890704392
task:code_generation,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.650809023840437,-0.6261827015040508
task:code_generation,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.7087084137381117,0.6875692568631742
task:code_generation,50,mean_cross_similarity,harmful_correctness_drop,-0.1502013645293159,-0.17952523673359722
task:code_generation,50,noise_corrected_drift,harmful_correctness_drop,0.13216149547441247,0.06923183434410624
task_nonzero:code_generation,40,strength_edits,mean_cross_similarity,-0.09642373129368083,-0.11721086943644393
task_nonzero:code_generation,40,strength_edits,noise_corrected_drift,0.17116792604775166,0.323042992959407
task_nonzero:code_generation,40,strength_edits,abs_repeated_pass_rate_change,0.24187672030620672,0.2621483787390276
task_nonzero:code_generation,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6514599883005282,-0.623250699479986
task_nonzero:code_generation,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5773448257762367,-0.5320725413269948
task_nonzero:code_generation,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.6785370748078878,0.6359297478262816
task_nonzero:code_generation,40,mean_cross_similarity,harmful_correctness_drop,-0.08146926778567647,-0.1083022610585707
task_nonzero:code_generation,40,noise_corrected_drift,harmful_correctness_drop,0.09576856546741064,0.01543474555367992
task:factual_qa,50,strength_edits,mean_cross_similarity,-0.20754901863000585,-0.4471706861236975
task:factual_qa,50,strength_edits,noise_corrected_drift,0.24525895240765483,0.27791451404185047
task:factual_qa,50,strength_edits,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,,
task:factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,,
task:factual_qa,50,mean_cross_similarity,harmful_correctness_drop,,
task:factual_qa,50,noise_corrected_drift,harmful_correctness_drop,,
task_nonzero:factual_qa,40,strength_edits,mean_cross_similarity,-0.07502457122479254,-0.09453634253973588
task_nonzero:factual_qa,40,strength_edits,noise_corrected_drift,0.10965962509769021,0.03665574637705721
task_nonzero:factual_qa,40,strength_edits,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,,
task_nonzero:factual_qa,40,mean_cross_similarity,harmful_correctness_drop,,
task_nonzero:factual_qa,40,noise_corrected_drift,harmful_correctness_drop,,
task:long_factual_qa,50,strength_edits,mean_cross_similarity,-0.27880653921928533,-0.5076910891610692
task:long_factual_qa,50,strength_edits,noise_corrected_drift,0.12461117616167942,0.4513530248847632
task:long_factual_qa,50,strength_edits,abs_repeated_pass_rate_change,0.32404922154671334,0.5057510888414001
task:long_factual_qa,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.5730393253174912,-0.7435304561579232
task:long_factual_qa,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5997891878046677,-0.7571376793069529
task:long_factual_qa,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.6583174231841412,0.587334800205866
task:long_factual_qa,50,mean_cross_similarity,harmful_correctness_drop,-0.23167797121843445,-0.3803848217137832
task:long_factual_qa,50,noise_corrected_drift,harmful_correctness_drop,0.27293722680409477,0.31083383334912335
task_nonzero:long_factual_qa,40,strength_edits,mean_cross_similarity,-0.0022970471057201344,-0.030993553769042385
task_nonzero:long_factual_qa,40,strength_edits,noise_corrected_drift,-0.015059769937240905,0.21421432153593792
task_nonzero:long_factual_qa,40,strength_edits,abs_repeated_pass_rate_change,0.15199950075061486,0.18754257221112677
task_nonzero:long_factual_qa,40,mean_cross_similarity,abs_repeated_pass_rate_change,-0.4716719250487673,-0.5928976539280878
task_nonzero:long_factual_qa,40,mean_paired_similarity,abs_repeated_pass_rate_change,-0.5038196465432181,-0.6140894641211454
task_nonzero:long_factual_qa,40,noise_corrected_drift,abs_repeated_pass_rate_change,0.6268291431357935,0.49411227033890665
task_nonzero:long_factual_qa,40,mean_cross_similarity,harmful_correctness_drop,-0.05546093505873976,-0.19495663644685796
task_nonzero:long_factual_qa,40,noise_corrected_drift,harmful_correctness_drop,0.1999123446536339,0.19696116351157397
task:math_reasoning,50,strength_edits,mean_cross_similarity,-0.35768336742157864,-0.48604534504955077
task:math_reasoning,50,strength_edits,noise_corrected_drift,0.2875082356926201,0.478304601192816
task:math_reasoning,50,strength_edits,abs_repeated_pass_rate_change,0.1873829222489654,0.2969016681569133
task:math_reasoning,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.06150190268417165,-0.11799496120291789
task:math_reasoning,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.025900003419292533,-0.08583437251780977
task:math_reasoning,50,noise_corrected_drift,abs_repeated_pass_rate_change,-0.038032896415663466,0.15564896936739192
task:math_reasoning,50,mean_cross_similarity,harmful_correctness_drop,0.038825595867324716,-0.03078510109047751
task:math_reasoning,50,noise_corrected_drift,harmful_correctness_drop,-0.05169956742067108,0.17152004241715624
task_nonzero:math_reasoning,40,strength_edits,mean_cross_similarity,-0.05971256867115657,0.011622582663390895
task_nonzero:math_reasoning,40,strength_edits,noise_corrected_drift,0.2326449371685171,0.3267060484675225
task_nonzero:math_reasoning,40,strength_edits,abs_repeated_pass_rate_change,0.005885918158230836,0.046826755085941224
task_nonzero:math_reasoning,40,mean_cross_similarity,abs_repeated_pass_rate_change,0.19201780539333665,0.2206219451681619
task_nonzero:math_reasoning,40,mean_paired_similarity,abs_repeated_pass_rate_change,0.23964852543980125,0.27293020900657033
task_nonzero:math_reasoning,40,noise_corrected_drift,abs_repeated_pass_rate_change,-0.10677633771925253,0.027567961406845674
task_nonzero:math_reasoning,40,mean_cross_similarity,harmful_correctness_drop,0.22958356592902285,0.18930285067533156
task_nonzero:math_reasoning,40,noise_corrected_drift,harmful_correctness_drop,-0.09711285655809447,0.09251867765971722
