case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_surface_noise_squad_02,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_04,factual_qa,SQuAD V2,surface_noise,0.0015666150468879314,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.0015666150468879314,0.0015666150468877649
fourtask_surface_noise_squad_06,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_08,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_10,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_12,factual_qa,SQuAD V2,surface_noise,0.024952900643354314,0.01663526709556958,0.0,0.00831763354778479,0.016635267095569544,0.008317633547784755
fourtask_surface_noise_squad_14,factual_qa,SQuAD V2,surface_noise,0.08492362120424346,0.056615747469495714,0.0,0.028307873734747857,0.05661574746949564,0.02830787373474778
fourtask_surface_noise_squad_16,factual_qa,SQuAD V2,surface_noise,0.059486416868979486,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.059486416868979486,0.05948641686897932
fourtask_surface_noise_squad_18,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_20,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_22,factual_qa,SQuAD V2,surface_noise,7.67176885907439e-07,0.0,0.0,0.0,7.67176885907439e-07,7.67176885907439e-07
fourtask_surface_noise_squad_24,factual_qa,SQuAD V2,surface_noise,0.06953370451724439,0.046355803011496256,0.0,0.023177901505748128,0.023177901505748128,0.0
fourtask_surface_noise_squad_26,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_28,factual_qa,SQuAD V2,surface_noise,2.220446049250313e-16,2.220446049250313e-16,0.03329421624776163,0.016647108123880927,0.016647108123880927,0.0
fourtask_surface_noise_squad_30,factual_qa,SQuAD V2,surface_noise,0.046963236096264405,0.03130882406417627,0.03130882406417627,0.03130882406417627,0.020872549376117513,0.0
fourtask_surface_noise_squad_32,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.15327627788639475,0.07663813894319738,0.07663813894319738,0.0
fourtask_surface_noise_squad_34,factual_qa,SQuAD V2,surface_noise,0.43739139912936675,0.1269963150713699,0.2918069704289996,0.20940164275018475,0.3181943993396368,0.10879275658945203
fourtask_surface_noise_squad_36,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_38,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_40,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_42,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_44,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_46,factual_qa,SQuAD V2,surface_noise,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_surface_noise_squad_48,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_surface_noise_squad_50,factual_qa,SQuAD V2,surface_noise,0.048450578828194146,0.032300385885462767,0.0,0.016150192942731383,0.016150192942731383,0.0
