scope,n,x,y,pearson,spearman
all_levels,30,strength_edits,mean_cross_similarity,-0.20639759486305817,-0.3604749903601907
all_levels,30,strength_edits,noise_corrected_drift,0.04765224763660193,0.16313409064559228
all_levels,30,strength_edits,abs_repeated_pass_rate_change,0.18567678910513283,0.14113728629887318
all_levels,30,mean_cross_similarity,abs_repeated_pass_rate_change,-0.726298643323038,-0.7478922599093322
all_levels,30,mean_paired_similarity,abs_repeated_pass_rate_change,-0.7130602024075592,-0.7592631166598541
all_levels,30,noise_corrected_drift,abs_repeated_pass_rate_change,0.6657479267161258,0.6040894867993462
all_levels,30,mean_cross_similarity,harmful_correctness_drop,-0.5280080802069631,-0.4728179322112098
all_levels,30,noise_corrected_drift,harmful_correctness_drop,0.5102338932291678,0.26746031921519586
nonzero_levels,25,strength_edits,mean_cross_similarity,0.13147934521763235,0.10982503567738305
nonzero_levels,25,strength_edits,noise_corrected_drift,-0.1417526369858432,-0.0863667034175061
nonzero_levels,25,strength_edits,abs_repeated_pass_rate_change,-0.002181597220648245,-0.10169444576586013
nonzero_levels,25,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6983881073479988,-0.7442901831225479
nonzero_levels,25,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6826104326902447,-0.7587177009253795
nonzero_levels,25,noise_corrected_drift,abs_repeated_pass_rate_change,0.6430671898772377,0.5858457235096434
nonzero_levels,25,mean_cross_similarity,harmful_correctness_drop,-0.49102834110573845,-0.4415956834462115
nonzero_levels,25,noise_corrected_drift,harmful_correctness_drop,0.48345450410425256,0.23594070482714927
task:long_factual_qa,30,strength_edits,mean_cross_similarity,-0.20639759486305817,-0.3604749903601907
task:long_factual_qa,30,strength_edits,noise_corrected_drift,0.04765224763660193,0.16313409064559228
task:long_factual_qa,30,strength_edits,abs_repeated_pass_rate_change,0.18567678910513283,0.14113728629887318
task:long_factual_qa,30,mean_cross_similarity,abs_repeated_pass_rate_change,-0.726298643323038,-0.7478922599093322
task:long_factual_qa,30,mean_paired_similarity,abs_repeated_pass_rate_change,-0.7130602024075592,-0.7592631166598541
task:long_factual_qa,30,noise_corrected_drift,abs_repeated_pass_rate_change,0.6657479267161258,0.6040894867993462
task:long_factual_qa,30,mean_cross_similarity,harmful_correctness_drop,-0.5280080802069631,-0.4728179322112098
task:long_factual_qa,30,noise_corrected_drift,harmful_correctness_drop,0.5102338932291678,0.26746031921519586
task_nonzero:long_factual_qa,25,strength_edits,mean_cross_similarity,0.13147934521763235,0.10982503567738305
task_nonzero:long_factual_qa,25,strength_edits,noise_corrected_drift,-0.1417526369858432,-0.0863667034175061
task_nonzero:long_factual_qa,25,strength_edits,abs_repeated_pass_rate_change,-0.002181597220648245,-0.10169444576586013
task_nonzero:long_factual_qa,25,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6983881073479988,-0.7442901831225479
task_nonzero:long_factual_qa,25,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6826104326902447,-0.7587177009253795
task_nonzero:long_factual_qa,25,noise_corrected_drift,abs_repeated_pass_rate_change,0.6430671898772377,0.5858457235096434
task_nonzero:long_factual_qa,25,mean_cross_similarity,harmful_correctness_drop,-0.49102834110573845,-0.4415956834462115
task_nonzero:long_factual_qa,25,noise_corrected_drift,harmful_correctness_drop,0.48345450410425256,0.23594070482714927
