case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_context_injection_squad_01,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_squad_02,factual_qa,SQuAD V2,context_injection,3.6415697901581723e-07,0.0,0.0,0.0,3.6415697901581723e-07,3.6415697901581723e-07
fourtask_context_injection_squad_03,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,4.992929485414521e-07,2.220446049250313e-16,3.328619657683163e-07,1.6643098299518044e-07,1.6643098299518044e-07,0.0
fourtask_context_injection_squad_05,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_squad_06,factual_qa,SQuAD V2,context_injection,0.06070566395426635,0.04047044263617757,0.040470442636177606,0.04047044263617759,0.033725368863481334,0.0
fourtask_context_injection_squad_07,factual_qa,SQuAD V2,context_injection,4.5152502636813807e-07,0.023453156709518568,0.0,0.011726578354759284,0.023439668601212122,0.011713090246452838
fourtask_context_injection_squad_08,factual_qa,SQuAD V2,context_injection,2.220446049250313e-16,0.27716679910837017,2.220446049250313e-16,0.1385833995541852,0.2771667991083702,0.13858339955418503
fourtask_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,0.11049249450426035,0.07366166300284031,0.07071316419577751,0.07218741359930891,0.05264850869966445,0.0
fourtask_context_injection_squad_10,factual_qa,SQuAD V2,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_math_01,math_reasoning,MATH,context_injection,0.00964169169623319,0.03079265470278399,0.023302983618067596,0.02704781916042579,0.025692023187279034,0.0
fourtask_context_injection_math_02,math_reasoning,MATH,context_injection,0.0877069786692054,0.015675149797521343,0.056140997912581946,0.035908073855051646,0.03704916923131582,0.0011410953762641743
fourtask_context_injection_math_03,math_reasoning,MATH,context_injection,0.22402213771365664,0.0719586476568544,0.1420713461477465,0.10701499690230046,0.11872164124207675,0.011706644339776293
fourtask_context_injection_math_04,math_reasoning,MATH,context_injection,0.055195819378146105,0.07077834900185014,0.0412289955810032,0.056003672291426665,0.06973181358268442,0.013728141291257753
fourtask_context_injection_math_05,math_reasoning,MATH,context_injection,0.02943290055160719,0.04770222096309188,0.06378661874902362,0.055744419856057756,0.044462908618111786,0.0
fourtask_context_injection_math_06,math_reasoning,MATH,context_injection,0.005680912808454286,0.01505149564912156,0.0408296356573307,0.02794056565322613,0.044025934238629404,0.016085368585403274
fourtask_context_injection_math_07,math_reasoning,MATH,context_injection,0.1046370429210306,0.12405219851386762,0.08308779941865525,0.10356999896626143,0.10023713707549348,0.0
fourtask_context_injection_math_08,math_reasoning,MATH,context_injection,0.01908715773879388,0.010123572220086604,0.01979117382992553,0.014957373025006066,0.015364291544450563,0.000406918519444497
fourtask_context_injection_math_09,math_reasoning,MATH,context_injection,0.09614868384902964,0.062432350954363204,0.08172154538185421,0.07207694816810871,0.08133892261336279,0.009261974445254076
fourtask_context_injection_math_10,math_reasoning,MATH,context_injection,0.023942716716817136,0.027557658647663574,0.024212461795370028,0.0258850602215168,0.024466497719905958,0.0
fourtask_context_injection_humaneval_01,code_generation,HumanEval,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_humaneval_02,code_generation,HumanEval,context_injection,0.019819589572694918,0.009999878801837688,0.01582234818663908,0.012911113494238385,0.011385962527145077,0.0
fourtask_context_injection_humaneval_03,code_generation,HumanEval,context_injection,0.16114142667433096,0.0,0.0,0.0,0.16114142667433096,0.16114142667433096
fourtask_context_injection_humaneval_04,code_generation,HumanEval,context_injection,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_context_injection_humaneval_05,code_generation,HumanEval,context_injection,0.0,0.0030386112825780596,0.0,0.0015193056412890298,0.0015193056412890298,0.0
fourtask_context_injection_humaneval_06,code_generation,HumanEval,context_injection,0.0,0.1089505733320193,0.10747162718681687,0.10821110025941807,0.0782915180483469,0.0
fourtask_context_injection_humaneval_07,code_generation,HumanEval,context_injection,0.00535763930074884,0.03123276009270885,0.021647316813568167,0.02644003845313851,0.02429246820016114,0.0
fourtask_context_injection_humaneval_08,code_generation,HumanEval,context_injection,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_context_injection_humaneval_09,code_generation,HumanEval,context_injection,0.0005028328786234049,0.0004930187612080342,0.0003352219190822699,0.0004141203401451521,0.00037969490756203,0.0
fourtask_context_injection_humaneval_10,code_generation,HumanEval,context_injection,0.0,0.11149206084087011,0.1343198379811307,0.12290594941100041,0.11292135570878584,0.0
fourtask_context_injection_alpaca_01,open_ended_writing,Alpaca,context_injection,0.07510882860672785,0.0681678424665525,0.10551943243408839,0.08684363745032045,0.08388162021814355,0.0
fourtask_context_injection_alpaca_02,open_ended_writing,Alpaca,context_injection,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_context_injection_alpaca_03,open_ended_writing,Alpaca,context_injection,0.17675875501760574,0.07471152769821947,0.10600226460679525,0.09035689615250736,0.125735473708837,0.03537857755632964
fourtask_context_injection_alpaca_04,open_ended_writing,Alpaca,context_injection,0.08350077894218488,0.08184319406082181,0.08106535507330197,0.08145427456706189,0.0724959234733855,0.0
fourtask_context_injection_alpaca_05,open_ended_writing,Alpaca,context_injection,0.1345812486511686,0.15326100661886047,0.34335783814754356,0.24830942238320203,0.3401663799498537,0.09185695756665169
fourtask_context_injection_alpaca_06,open_ended_writing,Alpaca,context_injection,0.47015805307450964,0.37537967975645736,0.31340719991246574,0.3443934398344616,0.26901957189973297,0.0
fourtask_context_injection_alpaca_07,open_ended_writing,Alpaca,context_injection,0.0050889112400591685,0.020397413145505805,0.02183940963621141,0.021118411390858606,0.014840504547762189,0.0
fourtask_context_injection_alpaca_08,open_ended_writing,Alpaca,context_injection,0.21654296814889862,0.1767737380238932,0.23621175433845568,0.20649274618117444,0.20244681628457725,0.0
fourtask_context_injection_alpaca_09,open_ended_writing,Alpaca,context_injection,0.167384103849614,0.11059806732145024,0.08947903454974711,0.10003855093559867,0.10963649741980948,0.009597946484210806
fourtask_context_injection_alpaca_10,open_ended_writing,Alpaca,context_injection,0.15258702301305105,0.014681292829318515,0.06781759659450341,0.041249444711910964,0.1130882454032664,0.07183880069135543
