case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_character_squad_01,factual_qa,SQuAD V2,character,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_word_squad_01,factual_qa,SQuAD V2,word,0.0,0.0,0.16808026620259173,0.08404013310129586,0.16808026620259167,0.08404013310129581
fourtask_sentence_squad_01,factual_qa,SQuAD V2,sentence,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_semantic_squad_01,factual_qa,SQuAD V2,semantic,0.2521203993038875,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.2521203993038875,0.25212039930388747
fourtask_character_squad_02,factual_qa,SQuAD V2,character,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_word_squad_02,factual_qa,SQuAD V2,word,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_sentence_squad_02,factual_qa,SQuAD V2,sentence,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_semantic_squad_02,factual_qa,SQuAD V2,semantic,0.3273299673861936,0.0,0.009979410356106388,0.004989705178053194,0.33066353032768975,0.32567382514963655
fourtask_character_math_01,math_reasoning,MATH,character,0.03935526448475524,0.026278656107046345,0.033964217536099316,0.030121436821572832,0.03462745205650194,0.004506015234929106
fourtask_word_math_01,math_reasoning,MATH,word,0.03880461093578025,0.04067643540279894,0.038014931380754846,0.039345683391776895,0.03906613661658657,0.0
fourtask_sentence_math_01,math_reasoning,MATH,sentence,0.020084168483091247,0.016792525255261353,0.03645243807389068,0.026622481664576016,0.026035578486447837,0.0
fourtask_semantic_math_01,math_reasoning,MATH,semantic,0.06600805937853693,0.03174320790073596,0.05381646399080464,0.0427798359457703,0.04594882520292961,0.0031689892571593117
fourtask_character_math_02,math_reasoning,MATH,character,0.008817035508998483,0.019915013298579327,0.02476929112333807,0.0223421522109587,0.025522560674294394,0.0031804084633356954
fourtask_word_math_02,math_reasoning,MATH,word,0.5677834153181947,0.0156643331529465,0.0,0.00783216657647325,0.5500786332633775,0.5422464666869042
fourtask_sentence_math_02,math_reasoning,MATH,sentence,0.027311746115355584,0.022174919708339624,0.05130387061772786,0.03673939516303375,0.035645577328340096,0.0
fourtask_semantic_math_02,math_reasoning,MATH,semantic,0.07052080518950898,0.02235607928708061,0.04575704700987807,0.03405656314847934,0.05869135508489244,0.024634791936413103
fourtask_character_humaneval_01,code_generation,HumanEval,character,0.06428833203280682,0.04287126258464776,0.0,0.02143563129232388,0.02142981293457576,0.0
fourtask_word_humaneval_01,code_generation,HumanEval,word,0.23349060952088307,0.06435650640125552,0.004706853100514478,0.034531679750885,0.2235587102388984,0.1890270304880134
fourtask_sentence_humaneval_01,code_generation,HumanEval,sentence,0.18978036856694314,0.0,0.12652024571129547,0.06326012285564774,0.12652024571129541,0.06326012285564768
fourtask_semantic_humaneval_01,code_generation,HumanEval,semantic,0.2489237917251632,0.0,0.0003085406257516965,0.00015427031287584825,0.2506421216064912,0.25048785129361534
fourtask_character_humaneval_02,code_generation,HumanEval,character,0.017750835977636825,0.014401018963592027,0.013863558435219803,0.014132288699405915,0.012183840021600247,0.0
fourtask_word_humaneval_02,code_generation,HumanEval,word,0.02279627890788294,0.008567666088796999,0.0007854284709422066,0.004676547279869603,0.025913947426995747,0.021237400147126145
fourtask_sentence_humaneval_02,code_generation,HumanEval,sentence,0.006067408779064198,0.010585662239872931,0.01639361190164394,0.013489637070758436,0.011703050453029416,0.0
fourtask_semantic_humaneval_02,code_generation,HumanEval,semantic,0.02222189760918747,0.0006867166554099432,0.010432712581796974,0.005559714618603459,0.026435230962254308,0.020875516343650848
fourtask_character_alpaca_01,open_ended_writing,Alpaca,character,0.02971309550234147,0.05308123800505582,0.0957801785764218,0.0744307082907388,0.06259599151461065,0.0
fourtask_word_alpaca_01,open_ended_writing,Alpaca,word,0.03158568643255233,0.07943304358954455,0.022548756770044198,0.05099090017979437,0.059205551167269284,0.008214650987474911
fourtask_sentence_alpaca_01,open_ended_writing,Alpaca,sentence,0.19881376141775187,0.0839935555268196,0.10697142663468713,0.09548249108075336,0.17935149173102394,0.08386900065027057
fourtask_semantic_alpaca_01,open_ended_writing,Alpaca,semantic,0.07518621268884851,0.03930757794098042,0.05413352831906023,0.046720553130020326,0.07460868125145602,0.027888128121435693
fourtask_character_alpaca_02,open_ended_writing,Alpaca,character,4.981093977285411e-07,0.0,0.0,0.0,4.981093977285411e-07,4.981093977285411e-07
fourtask_word_alpaca_02,open_ended_writing,Alpaca,word,4.981093977285411e-07,2.662627733851508e-07,0.0,1.331313866925754e-07,4.966036726283818e-07,3.634722859358064e-07
fourtask_sentence_alpaca_02,open_ended_writing,Alpaca,sentence,4.981093977285411e-07,0.0,0.0,0.0,4.981093977285411e-07,4.981093977285411e-07
fourtask_semantic_alpaca_02,open_ended_writing,Alpaca,semantic,0.0,0.0,0.0,0.0,0.0,0.0
