case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_reordering_squad_01,factual_qa,SQuAD V2,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_squad_02,factual_qa,SQuAD V2,reordering,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_reordering_squad_03,factual_qa,SQuAD V2,reordering,3.2324431942232223e-07,0.0,2.1549621294821483e-07,1.0774810647410742e-07,1.0774810647410742e-07,0.0
fourtask_reordering_squad_04,factual_qa,SQuAD V2,reordering,4.992929485414521e-07,0.0,2.220446049250313e-16,1.1102230246251565e-16,4.992929485414521e-07,4.992929484304298e-07
fourtask_reordering_squad_05,factual_qa,SQuAD V2,reordering,2.278288269930151e-05,0.0,0.0,0.0,2.278288269930151e-05,2.278288269930151e-05
fourtask_reordering_math_01,math_reasoning,MATH,reordering,0.030666702854944994,0.023839879037699168,0.038440434270275735,0.03114015665398745,0.03155627406034511,0.00041611740635766337
fourtask_reordering_math_02,math_reasoning,MATH,reordering,0.0197233539359718,0.03746294455912902,0.0070033489914533105,0.022233146775291163,0.024300735485175654,0.00206758870988449
fourtask_reordering_math_03,math_reasoning,MATH,reordering,0.1150484314784298,0.07070084595526456,0.09664444327684478,0.08367264461605467,0.08499997243488727,0.001327327818832602
fourtask_reordering_math_04,math_reasoning,MATH,reordering,0.06526594762967786,0.02736865530675847,0.05272576824301837,0.04004721177488842,0.052057534506000404,0.012010322731111987
fourtask_reordering_math_05,math_reasoning,MATH,reordering,0.07852337331403603,0.0462273129086073,0.02812537691349744,0.03717634491105237,0.035376602573445215,0.0
fourtask_reordering_humaneval_01,code_generation,HumanEval,reordering,0.2249410562787728,0.042840432270755034,0.0037734530736323046,0.02330694267219367,0.2006179761117797,0.17731103343958604
fourtask_reordering_humaneval_02,code_generation,HumanEval,reordering,0.00022755621274073157,0.014639544013290337,0.0016420778095227462,0.008140810911406542,0.007717709897063046,0.0
fourtask_reordering_humaneval_03,code_generation,HumanEval,reordering,0.16114536171724436,0.0,0.10743024114482957,0.05371512057241479,0.10743024114482957,0.05371512057241479
fourtask_reordering_humaneval_04,code_generation,HumanEval,reordering,3.734388800413768e-07,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,3.734388800413768e-07,3.7343887987484337e-07
fourtask_reordering_humaneval_05,code_generation,HumanEval,reordering,0.004557916923867089,0.0030386112825780596,0.0,0.0015193056412890298,0.0030386112825780596,0.0015193056412890298
fourtask_reordering_alpaca_01,open_ended_writing,Alpaca,reordering,0.026328241065419977,0.09766977458592992,0.10972513590412336,0.10369745524502663,0.09190616822547967,0.0
fourtask_reordering_alpaca_02,open_ended_writing,Alpaca,reordering,4.981093977285411e-07,0.0,0.0,0.0,4.981093977285411e-07,4.981093977285411e-07
fourtask_reordering_alpaca_03,open_ended_writing,Alpaca,reordering,0.09229883785097936,0.07727647177218278,0.0630152905482831,0.07014588116023293,0.08900411495663431,0.018858233796401377
fourtask_reordering_alpaca_04,open_ended_writing,Alpaca,reordering,0.05080463032044924,0.09590439015738321,0.07591640426390112,0.08591039721064217,0.07850779482847223,0.0
fourtask_reordering_alpaca_05,open_ended_writing,Alpaca,reordering,0.08859073030524434,0.2792081067693088,0.0898528347886934,0.1845304707790011,0.19852873434850876,0.013998263569507674
