scope,n,x,y,pearson,spearman
all_levels,200,strength_edits,mean_cross_similarity,-0.2588026705263675,-0.4896335518505146
all_levels,200,strength_edits,noise_corrected_drift,0.21167705179040347,0.4484527762159161
all_levels,200,strength_edits,abs_repeated_pass_rate_change,0.09918918855579897,0.2002458106556593
all_levels,200,mean_cross_similarity,abs_repeated_pass_rate_change,-0.40000872289831385,-0.42326221695500627
all_levels,200,mean_paired_similarity,abs_repeated_pass_rate_change,-0.40568001712378693,-0.42430390852715194
all_levels,200,noise_corrected_drift,abs_repeated_pass_rate_change,0.12297526951106866,0.355332363635624
all_levels,200,mean_cross_similarity,harmful_correctness_drop,-0.12236994501440966,-0.25551514389434404
all_levels,200,noise_corrected_drift,harmful_correctness_drop,-0.036901154707038954,0.3046576610817329
nonzero_levels,160,strength_edits,mean_cross_similarity,-0.09294867076411632,-0.06113496805233515
nonzero_levels,160,strength_edits,noise_corrected_drift,0.16144027881104545,0.2549005972226418
nonzero_levels,160,strength_edits,abs_repeated_pass_rate_change,-0.014083765228309708,-0.005269960147683267
nonzero_levels,160,mean_cross_similarity,abs_repeated_pass_rate_change,-0.35690155546356056,-0.329887745028654
nonzero_levels,160,mean_paired_similarity,abs_repeated_pass_rate_change,-0.36337638916569265,-0.33090520784210126
nonzero_levels,160,noise_corrected_drift,abs_repeated_pass_rate_change,0.09602277369902742,0.2759385551910712
nonzero_levels,160,mean_cross_similarity,harmful_correctness_drop,-0.06618900401556084,-0.18668783817284865
nonzero_levels,160,noise_corrected_drift,harmful_correctness_drop,-0.06381425490211069,0.2526318860837674
task:code_generation,50,strength_edits,mean_cross_similarity,-0.17496786807039125,-0.502493539565551
task:code_generation,50,strength_edits,noise_corrected_drift,0.1563176948881134,0.4019808483101148
task:code_generation,50,strength_edits,abs_repeated_pass_rate_change,-0.018531232916527536,0.04144677261344947
task:code_generation,50,mean_cross_similarity,abs_repeated_pass_rate_change,-0.6904848614371372,-0.49338202219393795
task:code_generation,50,mean_paired_similarity,abs_repeated_pass_rate_change,-0.6950785260000365,-0.49794183457726204
task:code_generation,50,noise_corrected_drift,abs_repeated_pass_rate_change,0.384032364672466,0.2673852506601924
task:code_generation,50,mean_cross_similarity,harmful_correctness_drop,-0.22118022459843575,-0.1940804899697485
task:code_generation,50,noise_corrected_drift,harmful_correctness_drop,0.06605880983041643,0.23252152301746462
task_nonzero:code_generation,40,strength_edits,mean_cross_similarity,-0.03136938894804096,-0.02906054614126709
task_nonzero:code_generation,40,strength_edits,noise_corrected_drift,0.07798652051139743,0.20526092297713597
task_nonzero:code_generation,40,strength_edits,abs_repeated_pass_rate_change,-0.12173475628568989,-0.11140133037920333
