case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_paraphrase_squad_01,factual_qa,SQuAD V2,paraphrase,0.2521203993038875,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.2521203993038875,0.25212039930388747
fourtask_paraphrase_squad_02,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_03,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,0.08322572659677063,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.08322572659677063,0.08322572659677047
fourtask_paraphrase_squad_05,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.07186988249284225,0.035934941246421125,0.07186988249284225,0.035934941246421125
fourtask_paraphrase_squad_06,factual_qa,SQuAD V2,paraphrase,0.06070566395426635,0.04047044263617757,0.0,0.020235221318088786,0.020235221318088786,0.0
fourtask_paraphrase_squad_07,factual_qa,SQuAD V2,paraphrase,0.0351528367201952,0.023435224480130135,0.0,0.011717612240065067,0.023435224480130135,0.011717612240065067
fourtask_paraphrase_squad_08,factual_qa,SQuAD V2,paraphrase,6.229572763194469e-07,0.2772619219691053,0.0,0.13863096098455266,0.1386066932747688,0.0
fourtask_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,0.11385370896868541,2.220446049250313e-16,0.28511268423401037,0.1425563421170053,0.21895920694366514,0.07640286482665984
fourtask_paraphrase_squad_10,factual_qa,SQuAD V2,paraphrase,0.15167034572927562,0.0,0.0,0.0,0.15167034572927562,0.15167034572927562
fourtask_paraphrase_math_01,math_reasoning,MATH,paraphrase,0.03901595129028146,0.05091316470890006,0.037481124755912885,0.044197144732406476,0.03471610876592687,0.0
fourtask_paraphrase_math_02,math_reasoning,MATH,paraphrase,0.02627787274142679,0.03104201253633654,0.021170030148726055,0.026106021342531295,0.02370610959857701,0.0
fourtask_paraphrase_math_03,math_reasoning,MATH,paraphrase,0.02357932321744305,0.04946468215468366,0.08043777621066366,0.06495122918267365,0.06556757467469666,0.0006163454920230099
fourtask_paraphrase_math_04,math_reasoning,MATH,paraphrase,0.008323213943354446,0.052721437909780566,0.04078379153608632,0.04675261472293345,0.042526163573015766,0.0
fourtask_paraphrase_math_05,math_reasoning,MATH,paraphrase,0.031581094841340196,0.04973371873122016,0.03845795904407234,0.044095838887646246,0.041045276469222576,0.0
fourtask_paraphrase_math_06,math_reasoning,MATH,paraphrase,0.05660781443466645,0.005654554601024708,0.03827189322475869,0.0219632239128917,0.03591894692758915,0.013955723014697451
fourtask_paraphrase_math_07,math_reasoning,MATH,paraphrase,0.08979868900566035,0.06784137017624996,0.07573851216743772,0.07178994117184384,0.09944230521939901,0.027652364047555167
fourtask_paraphrase_math_08,math_reasoning,MATH,paraphrase,0.00679045290472069,0.007820588756527802,0.014062302926038864,0.010941445841283332,0.00956554351468708,0.0
fourtask_paraphrase_math_09,math_reasoning,MATH,paraphrase,0.077449152330897,0.07160974908868308,0.06888748241016902,0.07024861574942605,0.07337189744924924,0.003123281699823191
fourtask_paraphrase_math_10,math_reasoning,MATH,paraphrase,0.015087480287792054,0.056528194507013664,0.02495634766885742,0.040742271087935544,0.03871604937262607,0.0
fourtask_paraphrase_humaneval_01,code_generation,HumanEval,paraphrase,0.06426064840613255,0.042840432270755034,0.013449164515809834,0.028144798393282433,0.06166753652969197,0.03352273813640954
fourtask_paraphrase_humaneval_02,code_generation,HumanEval,paraphrase,0.003814553549084887,0.02011006006027079,0.02032581093352263,0.02021793549689671,0.016246247854158832,0.0
fourtask_paraphrase_humaneval_03,code_generation,HumanEval,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,1.1102230246251565e-16,1.1102230246251565e-16,0.11318825257516192,0.056594126287581016,0.056594126287581016,0.0
fourtask_paraphrase_humaneval_05,code_generation,HumanEval,paraphrase,0.004557916923867089,0.010540987880699607,0.02566051219851458,0.018100750039607094,0.021985328298714826,0.0038845782591077314
fourtask_paraphrase_humaneval_06,code_generation,HumanEval,paraphrase,0.03891358515838894,0.0,0.018776407078254564,0.009388203539127282,0.030559552619995285,0.021171349080868002
fourtask_paraphrase_humaneval_07,code_generation,HumanEval,paraphrase,0.03801002155094568,0.009315011814253019,0.0066992221147352815,0.00800711696449415,0.0339396392759214,0.025932522311427248
fourtask_paraphrase_humaneval_08,code_generation,HumanEval,paraphrase,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_paraphrase_humaneval_09,code_generation,HumanEval,paraphrase,0.11435254010792018,0.00117092160971836,0.004113517233924095,0.0026422194218212276,0.1160241614140117,0.11338194199219047
fourtask_paraphrase_humaneval_10,code_generation,HumanEval,paraphrase,0.27885650491307,0.1823165344948732,0.15762403739136754,0.16997028594312036,0.14821656378338136,0.0
fourtask_paraphrase_alpaca_01,open_ended_writing,Alpaca,paraphrase,0.09673281898558139,0.059309435736742556,0.04948825857116409,0.05439884715395332,0.04584534797934689,0.0
fourtask_paraphrase_alpaca_02,open_ended_writing,Alpaca,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_alpaca_03,open_ended_writing,Alpaca,paraphrase,0.05663174781375735,0.06334549109334904,0.08469515938500387,0.07402032523917645,0.07532555419533846,0.0013052289561620023
fourtask_paraphrase_alpaca_04,open_ended_writing,Alpaca,paraphrase,0.047902590933459166,0.03651946300883676,0.0766542172017084,0.05658684010527258,0.05975487750377912,0.003168037398506539
fourtask_paraphrase_alpaca_05,open_ended_writing,Alpaca,paraphrase,0.4162104946188332,0.3176216153782602,0.33556103402086196,0.3265913246995611,0.26522641849689876,0.0
fourtask_paraphrase_alpaca_06,open_ended_writing,Alpaca,paraphrase,1.1102230246251565e-16,0.41134611469338145,0.20074257705965157,0.3060443458765165,0.37511838056085733,0.06907403468434081
fourtask_paraphrase_alpaca_07,open_ended_writing,Alpaca,paraphrase,0.0307371819990917,0.02069794492305081,0.020285415827330084,0.020491680375190446,0.018136102505608303,0.0
fourtask_paraphrase_alpaca_08,open_ended_writing,Alpaca,paraphrase,0.14987398525183904,0.19162606955362274,0.23882826967246637,0.21522716961304456,0.1880039597403634,0.0
fourtask_paraphrase_alpaca_09,open_ended_writing,Alpaca,paraphrase,0.2352322105531266,0.1402921089411755,0.06790353350329337,0.10409782122223443,0.16837309796442512,0.06427527674219069
fourtask_paraphrase_alpaca_10,open_ended_writing,Alpaca,paraphrase,0.17340427019713822,0.07342004869908754,0.1347753402995351,0.10409769449931133,0.08217747466785616,0.0
