case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_paraphrase_squad_01,factual_qa,SQuAD V2,paraphrase,0.2521203993038875,0.0,0.16808026620259173,0.08404013310129586,0.16808026620259167,0.08404013310129581
fourtask_paraphrase_squad_02,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_squad_03,factual_qa,SQuAD V2,paraphrase,0.0,2.1549621294821483e-07,0.0,1.0774810647410742e-07,1.0774810647410742e-07,0.0
fourtask_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,0.08493457855803976,2.220446049250313e-16,2.6167859168424457e-07,1.3083929595314459e-07,0.0849272736555089,0.08492714281621294
fourtask_paraphrase_squad_05,factual_qa,SQuAD V2,paraphrase,0.0,0.0,0.03319882393989726,0.01659941196994863,0.01659941196994863,0.0
fourtask_paraphrase_math_01,math_reasoning,MATH,paraphrase,0.023757382640122837,0.01941921043618063,0.03810916540776077,0.028764187921970698,0.030563732083423174,0.0017995441614524765
fourtask_paraphrase_math_02,math_reasoning,MATH,paraphrase,0.024642103627286915,0.03809525927728208,0.0047904632662951014,0.02144286127178859,0.029647587788213057,0.008204726516424468
fourtask_paraphrase_math_03,math_reasoning,MATH,paraphrase,0.011470887159855003,0.07949308809638751,0.03882723939790419,0.05916016374714585,0.05332565935950487,0.0
fourtask_paraphrase_math_04,math_reasoning,MATH,paraphrase,0.08215795891462352,0.03825872111652321,0.10272942324614032,0.07049407218133176,0.10242600504691475,0.03193193286558299
fourtask_paraphrase_math_05,math_reasoning,MATH,paraphrase,0.11793364875452239,0.03350128895976171,0.07397442985466911,0.05373785940721541,0.07250379590490759,0.018765936497692176
fourtask_paraphrase_humaneval_01,code_generation,HumanEval,paraphrase,5.533854602335353e-07,0.060323051593910194,0.0,0.030161525796955097,0.05360200900405495,0.023440483207099853
fourtask_paraphrase_humaneval_02,code_generation,HumanEval,paraphrase,0.003527316715504547,0.0024238615219413693,0.0018362320595613675,0.0021300467907513685,0.0016493480799637033,0.0
fourtask_paraphrase_humaneval_03,code_generation,HumanEval,paraphrase,0.1611770333284065,0.0,0.0,0.0,0.1611770333284065,0.1611770333284065
fourtask_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
fourtask_paraphrase_humaneval_05,code_generation,HumanEval,paraphrase,0.01812968957796368,0.0014666540647450728,0.010523437029874128,0.0059950455473096005,0.006011106984646809,1.6061437337208488e-05
fourtask_paraphrase_alpaca_01,open_ended_writing,Alpaca,paraphrase,0.08423387803281446,0.0766940987318299,0.023826519720256772,0.05026030922604334,0.07301439112197299,0.022754081895929645
fourtask_paraphrase_alpaca_02,open_ended_writing,Alpaca,paraphrase,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_paraphrase_alpaca_03,open_ended_writing,Alpaca,paraphrase,0.07746203999846346,0.07232296894862918,0.06507712883630028,0.06870004889246473,0.07897295250968155,0.01027290361721682
fourtask_paraphrase_alpaca_04,open_ended_writing,Alpaca,paraphrase,0.07961718879035184,0.05344142773869017,0.06354778160845764,0.05849460467357391,0.05796560672918308,0.0
fourtask_paraphrase_alpaca_05,open_ended_writing,Alpaca,paraphrase,0.4460648342476521,0.2847737674683534,0.23265022390074222,0.25871199568454784,0.23476670273778422,0.0
