case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_formatting_squad_01,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_squad_02,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_squad_03,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_squad_04,factual_qa,SQuAD V2,formatting,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0
fourtask_formatting_squad_05,factual_qa,SQuAD V2,formatting,0.0,0.0,0.0,0.0,0.0,0.0
fourtask_formatting_math_01,math_reasoning,MATH,formatting,0.03723871014141933,0.02761000879405458,0.03674109493162344,0.03217555186283901,0.037579821204881375,0.005404269342042363
fourtask_formatting_math_02,math_reasoning,MATH,formatting,0.00958587986131676,0.04690439899888765,0.059496634311682096,0.05320051665528487,0.03879150803642109,0.0
fourtask_formatting_math_03,math_reasoning,MATH,formatting,0.12634531588980602,0.06487569964380209,0.15941179438593414,0.11214374701486812,0.09655884388628255,0.0
fourtask_formatting_math_04,math_reasoning,MATH,formatting,0.03220440147138648,0.08810541104425273,0.05873622254168468,0.0734208167929687,0.059582609608657515,0.0
fourtask_formatting_math_05,math_reasoning,MATH,formatting,0.011283732360780507,0.047420315092353484,0.023569189203062686,0.035494752147708086,0.03154017214215516,0.0
fourtask_formatting_humaneval_01,code_generation,HumanEval,formatting,0.06426064840613255,0.0,0.042840432270755034,0.021420216135377517,0.042840432270755034,0.021420216135377517
fourtask_formatting_humaneval_02,code_generation,HumanEval,formatting,0.00022126970961555692,0.0009834669755875252,0.018242658056837596,0.009613062516212561,0.009102446725003599,0.0
fourtask_formatting_humaneval_03,code_generation,HumanEval,formatting,0.0,0.0,0.10743024114482957,0.05371512057241479,0.05371512057241479,0.0
fourtask_formatting_humaneval_04,code_generation,HumanEval,formatting,0.16978237886274283,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.16978237886274283,0.16978237886274278
fourtask_formatting_humaneval_05,code_generation,HumanEval,formatting,0.01577593047676651,0.0030386112825780596,0.013188084910801404,0.008113348096689732,0.007163361137634716,0.0
fourtask_formatting_alpaca_01,open_ended_writing,Alpaca,formatting,0.015895783784871997,0.02720576283961255,0.06412116964223931,0.04566346624092593,0.07011739012563473,0.024453923884708795
fourtask_formatting_alpaca_02,open_ended_writing,Alpaca,formatting,4.981093977285411e-07,0.0,0.0,0.0,4.981093977285411e-07,4.981093977285411e-07
fourtask_formatting_alpaca_03,open_ended_writing,Alpaca,formatting,0.15268711412407932,0.0697393776327941,0.10997093406734453,0.08985515585006931,0.09896924398347995,0.009114088133410636
fourtask_formatting_alpaca_04,open_ended_writing,Alpaca,formatting,0.054331173790033715,0.06711048909382085,0.09044255562706072,0.07877652236044078,0.08864608747658322,0.00986956511614244
fourtask_formatting_alpaca_05,open_ended_writing,Alpaca,formatting,0.5166012974532437,0.2108918452362091,0.34079601566226264,0.2758439304492359,0.5038119150137371,0.22796798456450124
